ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats
11480858,JB481195,10/19/2018 3:15,010XX W LAWRENCE AVE,610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,FALSE,FALSE,1914,19,46,3,5,1168530,1932051,2018,10/26/2018 16:09,41.9690789,-87.65569626,"(41.969078902, -87.655696257)",37,"22,616",31,634,39,15,2,14
11480837,JB481068,10/18/2018 22:00,085XX S COTTAGE GROVE AVE,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,TRUE,FALSE,632,6,6,44,6,1183056,1848421,2018,10/25/2018 16:16,41.73926587,-87.60489375,"(41.739265865, -87.604893749)",9,"21,546",40,141,35,61,20,241
11480599,JB480927,10/18/2018 20:33,052XX N SHERIDAN RD,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,FALSE,2023,20,48,77,6,1168697,1934885,2018,10/25/2018 16:16,41.97685185,-87.65499969,"(41.976851852, -87.654999693)",40,"22,616",76,93,16,15,2,47
11480416,JB480666,10/18/2018 17:18,054XX W NORTH AVE,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,FALSE,2532,25,37,25,6,1139768,1910101,2018,10/25/2018 16:16,41.90942143,-87.76199267,"(41.909421431, -87.761992667)",4,"22,615",26,596,45,2,6,145
11480421,JB480575,10/18/2018 14:30,002XX E GRAND AVE,890,THEFT,FROM BUILDING,GROCERY FOOD STORE,FALSE,FALSE,1834,18,42,8,6,1178222,1903964,2018,10/25/2018 16:16,41.89179148,-87.62091742,"(41.891791478, -87.620917415)",22,"21,182",37,159,36,6,14,74
11480271,JB480438,10/18/2018 13:40,017XX W HOWARD ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,FALSE,2422,24,49,1,6,1163126,1950347,2018,10/25/2018 16:16,42.01939924,-87.67504949,"(42.019399237, -87.675049485)",,"21,853",,489,,,,
11480555,JB480792,10/18/2018 13:15,0000X W RANDOLPH ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,111,1,42,32,6,1175768,1901280,2018,10/25/2018 16:16,41.88448199,-87.63001054,"(41.884481993, -87.630010542)",22,"14,310",38,92,36,42,22,88
11494694,JB499441,10/18/2018 13:04,022XX S WOLCOTT AVE,820,THEFT,$500 AND UNDER,RESTAURANT,FALSE,FALSE,1034,10,25,31,6,1164050,1889266,2018,11/4/2018 16:06,41.85176998,-87.67337956,"(41.851769981, -87.673379563)",8,"14,920",33,126,26,43,21,159
11481448,JB481650,10/18/2018 12:00,006XX E 47TH ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,223,2,4,38,6,1181498,1873998,2018,10/25/2018 16:16,41.80948769,-87.60981355,"(41.809487693, -87.609813554)",1,"4,301",4,165,10,36,24,114
11480573,JB480864,10/18/2018 12:00,0000X W ADAMS ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,112,1,42,32,6,1175791,1899438,2018,10/25/2018 16:16,41.87942692,-87.62998152,"(41.879426921, -87.62998152)",22,"14,912",38,92,36,34,22,93
11480224,JB480422,10/18/2018 12:00,0000X S RIVERSIDE PLZ,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,121,1,42,28,6,1173399,1900180,2018,10/25/2018 16:16,41.88151647,-87.63874243,"(41.881516473, -87.638742433)",48,"14,914",29,786,36,46,22,91
11480200,JB480282,10/18/2018 11:09,017XX W HOWARD ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,FALSE,2422,24,49,1,6,1163126,1950347,2018,10/25/2018 16:16,42.01939924,-87.67504949,"(42.019399237, -87.675049485)",,"21,853",,489,,,,
11480324,JB480405,10/18/2018 10:30,051XX W GRAND AVE,820,THEFT,$500 AND UNDER,CONVENIENCE STORE,FALSE,FALSE,2522,25,36,19,6,1141845,1912826,2018,10/25/2018 16:16,41.91686091,-87.75429499,"(41.916860912, -87.754294994)",4,"22,615",19,306,44,2,6,188
11480050,JB480110,10/18/2018 10:29,017XX W HOWARD ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,2422,24,49,1,6,1163126,1950347,2018,10/25/2018 16:16,42.01939924,-87.67504949,"(42.019399237, -87.675049485)",,"21,853",,489,,,,
11480070,JB480078,10/18/2018 9:20,028XX N BROADWAY,820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,TRUE,FALSE,1934,19,44,6,6,1171665,1919218,2018,10/25/2018 16:16,41.93379611,-87.64454822,"(41.933796108, -87.644548217)",38,"4,449",57,684,25,22,5,30
11480422,JB480717,10/18/2018 0:30,0000X W HURON ST,820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,FALSE,FALSE,1832,18,2,8,6,1175978,1905065,2018,10/25/2018 16:16,41.89486351,-87.62912534,"(41.89486351, -87.629125336)",22,"4,446",37,669,11,55,14,72
11479801,JB479758,10/17/2018 22:10,029XX N ASHLAND AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,1931,19,32,6,6,1165142,1919763,2018,10/24/2018 16:22,41.93543292,-87.66850434,"(41.935432921, -87.668504341)",16,"4,449",57,712,40,22,5,173
11479816,JB479737,10/17/2018 22:00,026XX N LINCOLN AVE,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,FALSE,1932,19,43,7,6,1169085,1917538,2018,10/25/2018 16:10,41.9292426,-87.65407846,"(41.929242595, -87.654078463)",16,"21,190",68,795,34,16,5,173
11480141,JB479959,10/17/2018 21:00,016XX W 47TH ST,610,BURGLARY,FORCIBLE ENTRY,GROCERY FOOD STORE,FALSE,FALSE,931,9,20,61,5,1166016,1873545,2018,10/24/2018 16:22,41.80858824,-87.66661166,"(41.808588241, -87.666611662)",53,"14,924",59,740,4,37,23,119
11479591,JB479487,10/17/2018 17:58,004XX E 34TH ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,211,2,4,35,6,1179925,1882604,2018,10/24/2018 16:22,41.83313943,-87.61531921,"(41.833139425, -87.615319213)",1,"21,194",1,581,10,40,24,169
11479700,JB479660,10/17/2018 17:00,0000X N STATE ST,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,FALSE,112,1,42,32,6,1176362,1900577,2018,10/24/2018 16:22,41.88253954,-87.62785054,"(41.882539542, -87.627850543)",22,"14,310",38,92,36,41,22,93
11479749,JB479441,10/17/2018 16:57,003XX N DESPLAINES ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,1214,12,42,28,6,1171859,1902722,2018,10/24/2018 16:22,41.88852595,-87.64432226,"(41.888525948, -87.644322264)",41,"4,452",29,784,36,45,15,76
11479514,JB479294,10/17/2018 16:34,012XX S ASHLAND AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,1233,12,28,28,6,1165916,1894587,2018,10/25/2018 16:10,41.86633173,-87.66637917,"(41.866331725, -87.666379171)",48,"14,920",29,96,23,43,15,150
11479490,JB479348,10/17/2018 16:00,0000X N HALSTED ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,1224,12,42,28,6,1171049,1900319,2018,10/25/2018 16:10,41.88194977,-87.6473674,"(41.881949766, -87.647367397)",41,"4,452",29,63,46,44,15,92
11479425,JB479295,10/17/2018 15:49,0000X N WELLS ST,820,THEFT,$500 AND UNDER,RESTAURANT,TRUE,FALSE,122,1,42,32,6,1174726,1900670,2018,10/31/2018 16:10,41.88283149,-87.63385512,"(41.882831487, -87.633855122)",22,"14,914",38,92,36,41,22,79
11480045,JB480221,10/17/2018 14:44,023XX N MILWAUKEE AVE,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1414,14,1,22,6,1157283,1915174,2018,10/25/2018 16:10,41.92300398,-87.69751168,"(41.923003976, -87.697511683)",15,"22,535",23,322,41,1,7,182
11479243,JB479134,10/17/2018 13:30,0000X E ADAMS ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,113,1,42,32,6,1177108,1899491,2018,10/24/2018 16:22,41.87954264,-87.62514415,"(41.879542637, -87.625144154)",22,"14,912",38,367,36,34,22,93
11479207,JB479083,10/17/2018 12:30,0000X E JACKSON BLVD,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,113,1,42,32,6,1176648,1899008,2018,10/24/2018 16:22,41.87822766,-87.62684778,"(41.878227661, -87.626847784)",22,"14,912",38,367,36,29,22,126
11479219,JB478853,10/17/2018 10:20,022XX E 83RD ST,810,THEFT,OVER $500,CONVENIENCE STORE,FALSE,FALSE,412,4,7,46,6,1192766,1850384,2018,10/25/2018 16:10,41.74442146,-87.56925473,"(41.744421464, -87.569254725)",9,"21,202",42,507,35,25,19,222
11479286,JB478807,10/17/2018 9:30,007XX N HOMAN AVE,850,THEFT,ATTEMPT THEFT,CONVENIENCE STORE,FALSE,FALSE,1121,11,27,23,6,1153571,1904959,2018,10/24/2018 16:22,41.89504781,-87.71142303,"(41.895047813, -87.711423034)",41,"21,572",24,584,46,30,16,65
11478779,JB478496,10/16/2018 22:35,042XX N KEDZIE AVE,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,FALSE,1724,17,33,16,6,1154294,1927988,2018,10/23/2018 16:27,41.95822682,-87.70815095,"(41.95822682, -87.70815095)",2,"21,538",16,214,20,39,1,13
11478841,JB478506,10/16/2018 22:20,029XX N CLARK ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1934,19,44,6,6,1171017,1919762,2018,10/23/2018 16:27,41.93530313,-87.64691357,"(41.935303128, -87.646913566)",38,"4,449",57,684,25,22,5,30
11481802,JB478481,10/16/2018 21:00,087XX S STONY ISLAND AVE,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,FALSE,412,4,8,48,6,1188321,1847402,2018,10/24/2018 16:13,41.73634572,-87.58563641,"(41.736345716, -87.585636406)",9,"21,202",44,490,35,61,19,240
11478696,JB478392,10/16/2018 20:29,047XX S COTTAGE GROVE AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,223,2,4,38,6,1182389,1873821,2018,10/23/2018 16:27,41.80898136,-87.60655105,"(41.808981361, -87.606551046)",1,"21,192",5,461,10,10,24,116
11478767,JB478377,10/16/2018 20:02,130XX S DOTY AVE E,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,434,4,10,51,6,1188639,1819875,2018,10/23/2018 16:27,41.66080079,-87.58534722,"(41.660800786, -87.585347216)",47,"22,250",48,174,47,26,19,255
11478498,JB478053,10/16/2018 15:46,017XX W HOWARD ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,2422,24,49,1,6,1163126,1950347,2018,10/23/2018 16:27,42.01939924,-87.67504949,"(42.019399237, -87.675049485)",,"21,853",,489,,,,
11478448,JB477974,10/16/2018 15:30,053XX N ELSTON AVE,820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,FALSE,FALSE,1621,16,39,11,6,1140934,1935292,2018,10/25/2018 16:10,41.97852657,-87.75708711,"(41.978526568, -87.75708711)",20,"21,869",11,128,50,48,12,58
11478485,JB477975,10/16/2018 14:45,0000X S MICHIGAN AVE,810,THEFT,OVER $500,RESTAURANT,FALSE,FALSE,112,1,42,32,6,1177316,1900287,2018,10/23/2018 16:27,41.88172219,-87.62435627,"(41.881722193, -87.624356274)",22,"14,311",38,367,36,34,22,93
11478314,JB477863,10/16/2018 14:15,008XX N RUSH ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1833,18,42,8,6,1176870,1905928,2018,10/23/2018 16:27,41.89721149,-87.62582317,"(41.897211487, -87.625823165)",22,"21,182",37,104,36,6,14,71
11478244,JB477745,10/16/2018 13:03,012XX S WABASH AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,131,1,3,33,6,1176963,1894850,2018,10/25/2018 16:10,41.86681074,-87.62581703,"(41.866810739, -87.625817031)",48,"14,913",34,374,9,35,22,94
11478342,JB477796,10/16/2018 12:45,004XX W DIVISION ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,1821,18,27,8,6,1173175,1908290,2018,10/23/2018 16:27,41.90377576,-87.63932407,"(41.903775756, -87.639324074)",41,"14,926",37,148,46,54,14,51
11478213,JB477783,10/16/2018 11:20,0000X W MONROE ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,112,1,42,32,6,1176125,1899916,2018,10/23/2018 16:27,41.88073106,-87.62874073,"(41.880731063, -87.628740729)",22,"14,311",38,92,36,34,22,93
11478160,JB477750,10/16/2018 10:00,003XX S DEARBORN ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,113,1,4,32,6,1175987,1898766,2018,10/25/2018 16:10,41.8775785,-87.62928209,"(41.877578503, -87.629282088)",48,"14,912",38,92,10,29,22,126
11477797,JB477256,10/16/2018 2:08,0000X E CHICAGO AVE,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1833,18,42,8,6,1176365,1905732,2018,10/23/2018 16:27,41.89668507,-87.62768386,"(41.896685066, -87.627683859)",22,"21,182",37,104,36,6,14,71
11477723,JB477157,10/15/2018 22:00,070XX S ASHLAND AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,735,7,17,67,6,1166897,1858031,2018,10/22/2018 16:27,41.76599713,-87.66382344,"(41.765997125, -87.66382344)",17,"22,257",65,283,31,23,17,216
11478045,JB477470,10/15/2018 21:30,048XX N BROADWAY,610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,FALSE,FALSE,2033,20,46,3,5,1167430,1932714,2018,10/25/2018 16:10,41.970922,-87.65972176,"(41.970921998, -87.659721755)",40,"22,616",31,634,39,15,2,36
11477652,JB477039,10/15/2018 20:20,022XX E 95TH ST,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,FALSE,431,4,7,51,6,1192916,1842414,2018,10/22/2018 16:27,41.7225474,-87.56896447,"(41.7225474, -87.568964465)",43,"21,202",48,252,37,25,19,249
11477704,JB477058,10/15/2018 19:35,052XX N SHERIDAN RD,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,2023,20,48,77,6,1168697,1934885,2018,10/22/2018 16:27,41.97685185,-87.65499969,"(41.976851852, -87.654999693)",40,"22,616",76,93,16,15,2,47
11478296,JB476934,10/15/2018 18:44,079XX S ASHLAND AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,FALSE,612,6,21,71,6,1167053,1852078,2018,10/22/2018 16:27,41.74965795,-87.66342156,"(41.749657947, -87.66342156)",18,"21,554",70,574,13,59,20,231
11477675,JB477012,10/15/2018 17:42,038XX S DR MARTIN LUTHER KING JR DR,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,FALSE,212,2,4,35,6,1179489,1879516,2018,10/22/2018 16:27,41.82467571,-87.61701343,"(41.824675709, -87.617013434)",1,"4,301",1,222,10,36,24,101
11514801,JB525239,10/15/2018 16:00,047XX N KEDZIE AVE,610,BURGLARY,FORCIBLE ENTRY,GROCERY FOOD STORE,TRUE,FALSE,1713,17,33,14,5,1154190,1931344,2018,5/21/2019 15:59,41.96743798,-87.70844332,"(41.967437975, -87.708443315)",2,"21,849",14,258,20,20,1,1
11478161,JB477510,10/15/2018 16:00,028XX W MADISON ST,610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,FALSE,FALSE,1222,12,27,27,5,1157633,1899896,2018,10/25/2018 16:10,41.88107271,-87.6966423,"(41.88107271, -87.696642296)",48,"21,184",28,51,46,28,15,77
11477322,JB476601,10/15/2018 14:55,083XX S STEWART AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,622,6,21,44,6,1175078,1849610,2018,10/22/2018 16:27,41.74271022,-87.63408818,"(41.742710224, -87.634088181)",18,"21,554",70,529,13,59,20,236
11477301,JB476595,10/15/2018 14:45,008XX N MICHIGAN AVE,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1833,18,2,8,6,1177338,1906181,2018,10/25/2018 16:10,41.89789513,-87.62409661,"(41.897895128, -87.624096605)",22,"21,182",37,104,36,6,14,71
11477561,JB476815,10/15/2018 14:45,0000X E Randolph St,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,111,1,42,32,6,1176893,1901295,2018,10/22/2018 16:27,41.88449778,-87.62587899,"(41.884497778, -87.625878988)",22,"14,310",38,580,36,42,22,88
11484375,JB485775,10/15/2018 14:30,001XX W ontario st,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1832,18,42,8,6,1175327,1904462,2018,10/25/2018 16:10,41.89322348,-87.63153437,"(41.893223483, -87.63153437)",22,"4,446",37,670,36,55,14,72
11478434,JB477784,10/15/2018 14:00,046XX W NORTH AVE,820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,FALSE,FALSE,2533,25,37,25,6,1145011,1910225,2018,10/22/2018 16:27,41.90966425,-87.74272882,"(41.909664252, -87.742728815)",4,"22,615",26,62,45,2,6,195
11479218,JB479059,10/15/2018 12:20,008XX N RUSH ST,820,THEFT,$500 AND UNDER,RESTAURANT,FALSE,FALSE,1833,18,42,8,6,1176672,1906466,2018,10/26/2018 16:01,41.89869226,-87.6265341,"(41.898692263, -87.626534104)",22,"21,182",37,104,36,6,14,71
11480314,JB476574,10/15/2018 12:00,0000X E JACKSON BLVD,820,THEFT,$500 AND UNDER,RESTAURANT,FALSE,FALSE,113,1,42,32,6,1177049,1899024,2018,10/24/2018 16:13,41.8782625,-87.62537494,"(41.878262498, -87.625374936)",22,"14,912",38,367,36,29,22,126
11482184,JB483062,10/15/2018 11:31,029XX N BROADWAY,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,FALSE,1934,19,44,6,6,1171741,1919860,2018,10/24/2018 16:13,41.93555611,-87.64424996,"(41.935556107, -87.644249959)",38,"4,449",57,102,25,22,5,30
11477630,JB477104,10/15/2018 10:00,001XX S STATE ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,112,1,42,32,6,1176405,1899619,2018,10/22/2018 16:27,41.87990977,-87.62772157,"(41.879909765, -87.62772157)",22,"14,311",38,92,36,34,22,93
11478012,JB476040,10/15/2018 8:15,005XX N NOBLE ST,610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,FALSE,FALSE,1215,12,1,24,5,1166959,1903842,2018,10/25/2018 16:10,41.89170587,-87.66228459,"(41.891705865, -87.662284585)",41,"22,620",25,485,41,49,15,78
11476797,JB475913,10/15/2018 1:16,038XX N WESTERN AVE,820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,TRUE,FALSE,1921,19,47,5,6,1159696,1925250,2018,10/22/2018 16:27,41.95060373,-87.68836695,"(41.950603731, -87.688366953)",13,"21,538",46,613,18,39,5,21
11476796,JB475867,10/15/2018 1:13,034XX N WESTERN AVE,810,THEFT,OVER $500,GROCERY FOOD STORE,TRUE,FALSE,1921,19,47,5,6,1159771,1922681,2018,10/22/2018 16:27,41.94355269,-87.68816234,"(41.943552694, -87.688162342)",16,"21,538",46,646,40,39,5,21
11476785,JB475861,10/15/2018 0:49,0000X N WESTERN AVE,620,BURGLARY,UNLAWFUL ENTRY,RESTAURANT,FALSE,FALSE,1223,12,27,28,5,1160408,1900166,2018,10/25/2018 16:10,41.88175667,-87.68644519,"(41.881756669, -87.686445186)",48,"21,184",29,37,46,28,15,75
11477801,JB477232,10/14/2018 23:00,069XX S RACINE AVE,820,THEFT,$500 AND UNDER,RESTAURANT,FALSE,FALSE,733,7,6,68,6,1169521,1858706,2018,10/25/2018 16:10,41.76779296,-87.65418603,"(41.767792961, -87.654186031)",17,"22,257",66,410,32,11,17,215
11476822,JB475930,10/14/2018 22:00,001XX W KINZIE ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1831,18,42,8,6,1175321,1902997,2018,10/21/2018 16:09,41.88920358,-87.63160041,"(41.889203579, -87.631600408)",22,"4,446",37,670,36,55,14,73
11476913,JB476066,10/14/2018 19:31,004XX W DIVISION ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,FALSE,1821,18,27,8,6,1173175,1908290,2018,10/21/2018 16:09,41.90377576,-87.63932407,"(41.903775756, -87.639324074)",41,"14,926",37,148,46,54,14,51
11476535,JB475676,10/14/2018 19:30,008XX W 63RD PKWY,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,712,7,16,68,6,1171910,1863960,2018,10/21/2018 16:09,41.78215846,-87.64527521,"(41.782158459, -87.645275205)",19,"21,559",66,22,2,11,17,261
11476648,JB475618,10/14/2018 19:17,126XX S HALSTED ST,820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,FALSE,FALSE,523,5,34,53,6,1173297,1821020,2018,10/21/2018 16:09,41.66429451,-87.64145537,"(41.664294511, -87.641455374)",45,"21,861",50,7,22,19,10,218
11476595,JB475555,10/14/2018 17:50,018XX W LAWRENCE AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,2032,20,47,4,6,1163385,1931915,2018,10/21/2018 16:09,41.96881582,-87.67461815,"(41.968815819, -87.674618145)",13,"22,616",6,106,18,15,5,8
11476470,JB475458,10/14/2018 16:54,016XX E 95TH ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,431,4,7,51,6,1188861,1842311,2018,10/21/2018 16:09,41.7223626,-87.58382047,"(41.722362598, -87.58382047)",43,"21,202",48,252,37,25,19,249
11476374,JB475440,10/14/2018 16:50,070XX S PULASKI RD,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,833,8,13,65,6,1150909,1857743,2018,10/21/2018 16:09,41.76553336,-87.7224331,"(41.765533359, -87.722433103)",23,"21,867",63,317,15,58,13,209
11476541,JB475415,10/14/2018 15:50,051XX S LAKE PARK AVE,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,TRUE,FALSE,234,2,4,41,6,1187547,1871315,2018,10/21/2018 16:09,41.80198347,-87.58771255,"(41.801983471, -87.587712546)",1,"21,192",8,405,10,10,24,122
11476294,JB475309,10/14/2018 14:00,005XX S STATE ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,123,1,4,32,6,1176446,1897964,2018,10/25/2018 16:10,41.87536742,-87.62762099,"(41.875367424, -87.627620993)",48,"14,913",38,92,10,35,22,144
11476242,JB475250,10/14/2018 13:00,003XX N MICHIGAN AVE,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,111,1,42,32,6,1177246,1902333,2018,10/21/2018 16:09,41.88733811,-87.62455126,"(41.887338112, -87.624551258)",22,"14,309",38,580,36,42,22,88
11476222,JB475127,10/14/2018 12:00,048XX W NORTH AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,2533,25,37,25,6,1143844,1910199,2018,10/21/2018 16:09,41.90961488,-87.74701658,"(41.909614875, -87.747016581)",4,"22,615",26,523,45,2,6,195
11476187,JB475137,10/14/2018 11:30,005XX S STATE ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,123,1,4,32,6,1176446,1897964,2018,10/25/2018 16:10,41.87536742,-87.62762099,"(41.875367424, -87.627620993)",48,"14,913",38,92,10,35,22,144
11476174,JB475081,10/14/2018 11:19,070XX S ASHLAND AVE,820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,FALSE,FALSE,735,7,17,67,6,1166897,1858031,2018,10/21/2018 16:09,41.76599713,-87.66382344,"(41.765997125, -87.66382344)",17,"22,257",65,283,31,23,17,216
11476075,JB474934,10/14/2018 8:25,045XX N LINCOLN AVE,820,THEFT,$500 AND UNDER,RESTAURANT,FALSE,FALSE,1911,19,47,4,6,1160417,1930165,2018,10/21/2018 16:09,41.96407583,-87.68558004,"(41.964075833, -87.685580042)",13,"21,849",6,667,18,20,5,10
11476168,JB474942,10/14/2018 4:45,0000X S CLINTON ST,620,BURGLARY,UNLAWFUL ENTRY,RESTAURANT,FALSE,FALSE,121,1,42,28,5,1172740,1900001,2018,11/1/2018 16:04,41.8810399,-87.64116754,"(41.881039896, -87.641167536)",48,"14,914",29,786,36,45,22,91
11476997,JB476205,10/14/2018 3:00,006XX N FRANKLIN ST,820,THEFT,$500 AND UNDER,RESTAURANT,FALSE,FALSE,1831,18,42,8,6,1174211,1904618,2018,10/21/2018 16:09,41.89367653,-87.63562833,"(41.893676531, -87.635628328)",22,"4,446",37,652,36,55,14,73
11476585,JB474781,10/14/2018 2:47,010XX W ARGYLE ST,610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,FALSE,FALSE,2024,20,48,3,5,1168572,1933591,2018,10/25/2018 16:10,41.9733038,-87.65549702,"(41.973303796, -87.655497022)",37,"22,616",31,634,16,15,2,14
11476261,JB475176,10/14/2018 2:30,015XX N MILWAUKEE AVE,820,THEFT,$500 AND UNDER,BAR OR TAVERN,FALSE,FALSE,1424,14,1,24,6,1163008,1910416,2018,10/21/2018 16:09,41.90982929,-87.67660996,"(41.909829291, -87.676609962)",24,"21,560",25,481,41,4,7,200
11478056,JB477529,10/14/2018 2:30,055XX W 55TH ST,810,THEFT,OVER $500,BAR OR TAVERN,FALSE,FALSE,814,8,23,56,6,1140177,1867586,2018,10/21/2018 16:09,41.79274673,-87.76153015,"(41.792746725, -87.761530147)",35,"22,268",53,86,6,7,13,271
11475913,JB474731,10/14/2018 1:24,065XX W BELMONT AVE,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,TRUE,FALSE,1632,16,36,17,6,1132044,1920556,2018,10/21/2018 16:09,41.9382489,-87.79012447,"(41.938248896, -87.790124466)",39,"22,254",19,137,44,52,6,179
11476419,JB475509,10/14/2018 1:00,015XX N KINGSBURY ST,890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,1822,18,27,8,6,1169525,1910220,2018,10/25/2018 16:10,41.90915204,-87.65267504,"(41.909152038, -87.652675042)",16,"22,620",37,108,46,49,14,199
11476542,JB475669,10/14/2018 0:01,006XX N FRANKLIN ST,820,THEFT,$500 AND UNDER,BAR OR TAVERN,FALSE,FALSE,1831,18,42,8,6,1174211,1904618,2018,10/21/2018 16:09,41.89367653,-87.63562833,"(41.893676531, -87.635628328)",22,"4,446",37,652,36,55,14,73
11475841,JB474672,10/13/2018 23:45,006XX N STATE ST,820,THEFT,$500 AND UNDER,RESTAURANT,FALSE,FALSE,1834,18,42,8,6,1176262,1904268,2018,10/20/2018 16:16,41.8926701,-87.62810635,"(41.8926701, -87.628106353)",22,"21,182",37,626,36,6,14,74
11475855,JB474644,10/13/2018 23:01,034XX N WESTERN AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,1921,19,47,5,6,1159771,1922681,2018,10/20/2018 16:16,41.94355269,-87.68816234,"(41.943552694, -87.688162342)",16,"21,538",46,646,40,39,5,21
11477937,JB477512,10/13/2018 22:30,055XX W 55TH ST,820,THEFT,$500 AND UNDER,BAR OR TAVERN,FALSE,FALSE,814,8,23,56,6,1140177,1867586,2018,10/20/2018 16:16,41.79274673,-87.76153015,"(41.792746725, -87.761530147)",35,"22,268",53,86,6,7,13,271
