"uid","store_name","license_id","account_number","square_feet","buffer_size","address","zip_code","community_area_name_x","community_area_x","ward","census_tract","census_block","x_coordinate","y_coordinate","latitude","longitude","location","community_areas","zip_codes","boundaries_zip_codes","census_tracts","wards","computed_region_awaf_s7ux","KEY","community_area_y","community_area_name_y","birth_rate","low_birth_weight","prenatal_care_beginning_in_first_trimester","preterm_births","teen_birth_rate","infant_mortality_rate","below_poverty_level","crowded_housing","dependency","no_high_school_diploma","per_capita_income","unemployment"
71,"EDGEWATER PRODUCE",16765,6928,7400,"B","5509 N CLARK ST",60640,"EDGEWATER",77,48,17031030800,170310308001010,1165060.26775824,1936722.17902772,41.981971377,-87.6683210323,"(41.981971377, -87.6683210323)",76,22616,15,540,16,40,"edgewater",77,"Edgewater",12.1,7.5,76.1,7.4,15.1,6.9,16.6,3.9,23.4,9,33364,9
72,"JEWEL FOOD STORE #3224",1144401,259,29299,"A","6430 W IRVING PARK RD",60634,"DUNNING",17,38,17031170100,170311701001008,1132667.45098211,1925939.23983127,41.9530102332,-87.7877071626,"(41.9530102332, -87.7877071626)",17,22254,52,442,19,25,"dunning",17,"Dunning",12.5,6.8,82.7,9.9,19.9,4.9,8.3,4.8,34.9,18,26347,8.6
73,"LOS SAUCES GROCERY",1223250,230035,2800,"B","5852 W DIVERSEY AVE",60639,"BELMONT CRAGIN",19,30,17031190402,170311904022037,1136654.0460148,1918049.07044733,41.9312882001,-87.7732414533,"(41.9312882001, -87.7732414533)",19,22615,52,82,21,27,"belmontcragin",19,"Belmont Cragin",20,6.9,74.1,7.6,68.2,5.6,18.6,10,36.9,37,15246,11.5
74,"THE WAREHOUSE",1843355,315225,6000,"B","538 W 119TH ST",60628,"WEST PULLMAN",53,34,17031530200,170315302003018,1174692.37969752,1826020.55798845,41.6779860017,-87.6362008551,"(41.6779860017, -87.6362008551)",50,21861,19,255,22,45,"westpullman",53,"West Pullman",15.3,14.9,71.3,14.4,67.8,11.9,24.3,3.3,42.2,22.6,16228,17
75,"ARISTA FOODS",1473367,271891,10000,"A","112 N MAY ST",60607,"NEAR WEST SIDE",28,27,17031833000,170318330002084,1168768.82658693,1900830.15581926,41.8834021216,-87.6557252931,"(41.8834021216, -87.6557252931)",29,14917,44,63,46,41,"nearwestside",28,"Near West Side",18.2,9,77.6,10.5,36.7,9.1,21.6,3.8,22.9,11.2,41488,10.7
76,"MORSE FOOD AND MEAT MARKET",1518304,280735,17000,"A","1430 W MORSE AVE",60626,"ROGERS PARK",1,49,17031010600,170310106004012,1165298.32337149,1946207.74072214,42.0079949199,-87.6671741467,"(42.0079949199, -87.6671741467)",10,21853,9,358,5,3,"rogerspark",1,"Rogers Park",16.4,11,73,11.2,40.8,6.4,22.7,7.9,28.8,18.1,23714,7.5
77,"CALABRIA IMPORTS, INC.",1357606,264103,3100,"B","1905 W 103RD ST",60643,"BEVERLY",72,19,17031720700,170317207001004,1165555.28249217,1836329.43320211,41.7064733245,-87.6693549885,"(41.7064733245, -87.6693549885)",71,22212,13,630,42,33,"beverly",72,"Beverly",11,4.9,84.8,9.9,11.9,10,5.2,0.7,38.7,5.1,40107,7.8
78,"KOL TUV KOSHER FOODS INC",12952,6158,3000,"B","2938 W DEVON AVE",60659,"WEST RIDGE",2,50,17031020601,170310206012018,1155422.8971575,1942345.27987295,41.9976012808,-87.7036126719,"(41.9976012808, -87.7036126719)",20,4450,12,40,27,42,"westridge",2,"West Ridge",17.3,8.1,71.1,8.3,29.9,5.1,15.1,7,38.3,19.6,21375,7.9
79,"ALDI INC # 62",13984,5273,12646,"A","6220 N CALIFORNIA AVE",60659,"WEST RIDGE",2,50,17031020702,170310207022006,1156498.06576246,1941267.10510945,41.9946209588,-87.6996868624,"(41.9946209588, -87.6996868624)",20,4450,50,30,27,42,"westridge",2,"West Ridge",17.3,8.1,71.1,8.3,29.9,5.1,15.1,7,38.3,19.6,21375,7.9
80,"JEWEL FOOD  STORE # 3345",1142451,259,60271,"A","1224 S WABASH AVE",60605,"NEAR SOUTH SIDE",33,2,17031330100,170313301001004,1176924.00459229,1894818.19793205,41.8667243541,-87.6259611484,"(41.8667243541, -87.6259611484)",34,14913,35,374,9,48,"nearsouthside",33,"Near South Side",21.4,8.8,78.1,10.9,50.9,4.8,11.1,1.4,21,7.1,60593,5.7
81,"WASHINGTON GROCERY",6249,23967,4200,"B","4139 W FIFTH AVE",60624,"WEST GARFIELD PARK",26,24,17031261000,170312610002013,1148829.35095909,1896476.40081091,41.8718636117,-87.7290573726,"(41.8718636117, -87.7290573726)",27,21572,30,703,14,36,"westgarfieldpark",26,"West Garfield Park",20.1,17,71.4,17.5,114.9,19,40.3,8.9,42.5,26.2,10951,25.2
82,"WALGREENS #232",18449,147,,"A","3405 S DR MARTIN LUTHER KING JR DR",60616,"DOUGLAS",35,4,17031351000,170314000000000,1179511.815,1882412.902,41.8326245,-87.6168411,"(41.8326245, -87.6168411)",1,21194,40,581,10,1,"douglas",35,"Douglas",10.3,11.7,76,10.2,34.2,13.4,26.1,1.6,31,16.9,23098,16.7
83,"FAIRWAY FOOD",2031993,352796,3000,"B","2900 E 79TH ST",60649,"SOUTH SHORE",43,7,17031431301,170314313011010,1196899.78525948,1853184.81695033,41.7520053919,-87.5540154169,"(41.7520053919, -87.5540154169)",39,22538,24,246,37,43,"southshore",43,"South Shore",15.7,13.8,71.9,13.4,65.9,11.4,31.5,2.9,37.6,14.9,18366,17.7
84,"FRESH MARKET PLACE",1382145,266140,20000,"A","2600 N CENTRAL AVE",60639,"BELMONT CRAGIN",19,30,17031190602,170311906022018,1138560.74345557,1916734.93561286,41.9276476796,-87.7662665211,"(41.9276476796, -87.7662665211)",19,22615,2,58,21,27,"belmontcragin",19,"Belmont Cragin",20,6.9,74.1,7.6,68.2,5.6,18.6,10,36.9,37,15246,11.5
85,"THE FISH KEG INC",4908,3299,4000,"B","2233 W HOWARD ST",60645,"WEST RIDGE",2,49,17031020100,170310201002001,1160144.83666726,1950322.62500223,42.0193947424,-87.6860204976,"(42.0193947424, -87.6860204976)",20,22528,12,341,5,3,"westridge",2,"West Ridge",17.3,8.1,71.1,8.3,29.9,5.1,15.1,7,38.3,19.6,21375,7.9
86,"NANCE FOOD MART",4756,3277,4500,"B","10935 S WENTWORTH AVE",60628,"ROSELAND",49,34,17031491000,170314910002007,1176930.57631199,1832294.68325566,41.6951531575,-87.6278202407,"(41.6951531575, -87.6278202407)",45,21861,19,524,22,45,"roseland",49,"Roseland",14.3,12.2,69,12.8,79.7,9.6,19.5,3.1,40.9,17.4,17974,17.8
87,"RIVIERA FOODS",39650,89265,3500,"B","3218 N HARLEM AVE",60634,"DUNNING",17,36,17031170800,170311708001011,1127474.97544397,1920652.26666513,41.9385912816,-87.8069148007,"(41.9385912816, -87.8069148007)",17,22254,52,458,7,39,"dunning",17,"Dunning",12.5,6.8,82.7,9.9,19.9,4.9,8.3,4.8,34.9,18,26347,8.6
88,"J K & S FOOD & LIQUOR",1000978,32337,3024,"B","503 W 59TH ST",60621,"ENGLEWOOD",68,20,17031834600,170318346002004,1173930.93061139,1865754.83782438,41.7870390747,-87.6378127282,"(41.7870390747, -87.6378127282)",66,21559,11,166,4,53,"englewood",68,"Englewood",20,14.5,69.7,13.1,105.3,13.4,42.2,4.8,43.4,29.4,11993,21.3
89,"K & K FOOD & LIQUOR",62092,23937,4200,"B","1130 W 51ST ST",60609,"NEW CITY",61,16,17031611000,170316110001031,1169532.15998813,1871017.46822294,41.8015768439,-87.6537884728,"(41.8015768439, -87.6537884728)",59,14924,37,708,4,19,"newcity",61,"New City",21.4,11.8,75.9,12.2,94.3,7.9,30.6,12.2,42,42.4,12524,17.4
90,"WILLIAM'S PRODUCE",2079521,359604,6375,"B","6309 W GRAND AVE",60639,"BELMONT CRAGIN",19,29,17031191301,170311913013002,1133912.47018923,1914608.00932886,41.9218942299,-87.78339752,"(41.9218942299, -87.78339752)",19,22615,2,77,44,52,"belmontcragin",19,"Belmont Cragin",20,6.9,74.1,7.6,68.2,5.6,18.6,10,36.9,37,15246,11.5
91,"CHATHAM FOOD MARKET",1904290,331037,4500,"B","327 E 79TH ST",60619,"CHATHAM",44,6,17031440300,170314403002001,1179727.91860047,1852659.21574541,41.7509726753,-87.6169578802,"(41.7509726753, -87.6169578802)",40,21546,61,406,32,31,"chatham",44,"Chatham",14.4,15.4,72.5,15.6,68.2,10.9,25.3,2.2,40,13.7,20320,19
92,"JEWEL FOOD STORE #3442",1406,259,29060,"A","4042 W FOSTER AVE",60630,"NORTH PARK",13,39,17031130200,170311302001019,1148348.85433952,1934285.34051246,41.9756241124,-87.7298445616,"(41.9756241124, -87.7298445616)",13,21869,48,748,38,28,"northpark",13,"North Park",10.9,9.7,79.1,10.2,10.5,5.4,12.4,3.8,39.7,18.2,24941,7.5
93,"CUPBOARD FOOD & LIQUOR",7110,3758,3000,"B","3260 W 55TH ST",60632,"GAGE PARK",63,14,17031630300,170316303002035,1155332.31888482,1867998.70069576,41.7935891795,-87.7059457835,"(41.7935891795, -87.7059457835)",61,22248,56,776,8,49,"gagepark",63,"Gage Park",21.8,6.8,80.4,6.8,61.4,5.4,20.8,17.4,40.4,54.1,12014,14
94,"PAULINA MARKET",1680919,301699,10000,"A","3501 N LINCOLN AVE",60657,"LAKE VIEW",6,32,17031831900,,1164057.21585183,1923333.71064472,41.9452541584,-87.6723897932,"(41.9452541584, -87.6723897932)",57,4449,22,239,18,16,"lakeview",6,"Lake View",13.5,6.3,79.1,8.1,15.8,2.2,10.5,1.2,16.5,2.9,58227,4.7
95,"CARNICERIA GUANJUATO #3",17340,63206,8800,"B","1436 N ASHLAND AVE",60622,"WEST TOWN",24,1,17031241500,170312415002000,1165420.7459043,1909810.0076175,41.9081153739,-87.6677638335,"(41.9081153739, -87.6677638335)",25,21560,4,482,11,24,"westtown",24,"West Town",18.8,9.1,75.5,10.8,49.2,5.1,15.7,2,22.9,13.4,39596,6
96,"PETE'S FRESH MARKET",1598145,292834,50000,"A","3448 E 118TH ST",60617,"HEGEWISCH",55,10,17031550100,170315501005014,1201135.13326618,1827369.41923907,41.6810595555,-87.5393675414,"(41.6810595555, -87.5393675414)",52,21202,25,787,47,47,"hegewisch",55,"Hegewisch",13.7,7.7,66.9,13.1,47.1,8.4,12.1,4.4,41.6,17.9,22561,9.6
97,"WHOLE FOODS MARKET",1678035,86298,6335,"B","6020 N CICERO AVE",60646,"FOREST GLEN",12,39,17031120200,170311202004001,1143245.24390931,1939669.1376559,41.9904947718,-87.7484774142,"(41.9904947718, -87.7484774142)",12,22532,18,782,38,28,"forestglen",12,"Forest Glen",10,7.6,79.3,10.3,6.3,3.8,6.1,1.3,40.6,6.3,41509,5.5
98,"E.M. GROCERIES",4863,3289,4500,"B","5358 S CARPENTER ST",60609,"NEW CITY",61,16,17031612000,170316120002009,1170189.62709395,1869037.37931315,41.7961289732,-87.6514349028,"(41.7961289732, -87.6514349028)",59,14924,37,791,4,19,"newcity",61,"New City",21.4,11.8,75.9,12.2,94.3,7.9,30.6,12.2,42,42.4,12524,17.4
99,"SAVE-A-LOT #860",1196076,216203,12500,"A","4439 W 63RD ST",60629,"WEST LAWN",65,13,17031650301,170316503011004,1147705.01875898,1862415.00805759,41.7784159744,-87.7340575715,"(41.7784159744, -87.7340575715)",63,21867,58,6,15,23,"westlawn",65,"West Lawn",18.8,7.6,83.5,8.3,44.6,8.4,15.3,6.8,41.9,33.4,15898,7.8
100,"LATIN GROCERY & LIQUOR, INC",20046,8064,10001,"A","3800 W NORTH AVE",60647,"HUMBOLDT PARK",23,30,17031230400,170312304002014,1150799.85977479,1910405.93950636,41.9100494194,-87.7214580839,"(41.9100494194, -87.7214580839)",24,22535,1,391,49,27,"humboldtpark",23,"Humboldt Park",19.2,12.3,70.9,11.7,77.9,9.8,32.6,11.2,38.3,36.8,13391,12.3
101,"ATHENS GROCERY",971,185,2600,"B","324 S HALSTED ST",60661,"NEAR WEST SIDE",28,27,17031833100,170318331001028,1171063.7903605,1898574.39620696,41.8771621281,-87.6473642897,"(41.8771621281, -87.6473642897)",29,14917,44,91,46,41,"nearwestside",28,"Near West Side",18.2,9,77.6,10.5,36.7,9.1,21.6,3.8,22.9,11.2,41488,10.7
102,"JEWEL FOOD STORE #3092",1411,259,10001,"A","1655 E 95TH ST",60617,"SOUTH DEERING",51,7,17031510300,170315103003000,1189107.78420743,1842276.92690572,41.7222631981,-87.5829176346,"(41.7222631981, -87.5829176346)",48,21202,25,252,37,43,"southdeering",51,"South Deering",15.8,14.9,76.9,15.7,65.3,11.8,24.5,6,41.4,21.9,15506,11.8
103,"M & J LIQUOR & GROCERY",15168,6639,2900,"B","3654 W LAWRENCE AVE",60625,"ALBANY PARK",14,39,17031140301,170311403011010,1150913.71483624,1931683.52010555,41.9684345799,-87.7204810114,"(41.9684345799, -87.7204810114)",14,21849,20,120,12,28,"albanypark",14,"Albany Park",18.3,8.5,73.3,8.3,44.5,4.9,17.1,11.2,32.1,34.9,20355,9
104,"THRIFTY FOOD",1045545,28478,4000,"B","928 W WILSON AVE",60640,"UPTOWN",3,46,17031031501,170310315013003,1169121.32404408,1930772.46231734,41.9655577007,-87.653559279,"(41.9655577007, -87.653559279)",31,22616,15,19,39,37,"uptown",3,"Uptown",13.1,8.3,77.7,10.3,35.1,6.5,22.7,4.6,22.2,13.6,32355,7.7
105,"DOMINICK'S # 1100",41629,5033,10001,"A","3145 S ASHLAND AVE",60608,"MCKINLEY PARK",59,11,17031840400,170318404001032,1166221.87188053,1883706.59133021,41.8364683477,-87.6655669021,"(41.8364683477, -87.6655669021)",56,14920,43,192,1,26,"mckinleypark",59,"McKinley Park",16.7,7.3,80.5,9.9,47.9,7.3,16.1,6.9,33.7,31.8,17577,11.9
106,"SAVE-A-LOT # 854",1245433,216203,15000,"A","7908 S HALSTED ST",60620,"AUBURN GRESHAM",71,17,17031710800,170317108001009,1172300.99725074,1852361.57841777,41.7503223874,-87.6441824061,"(41.7503223874, -87.6441824061)",70,21554,59,487,31,17,"auburngresham",71,"Auburn Gresham",15.1,11.6,71.8,13.9,83.1,15.6,24.5,4.1,42.1,19.5,16022,24.2
107,"CARNICERIA LA GLORIA NO. 2, INC.",1514813,279304,7500,"B","2744 W 55TH ST",60632,"GAGE PARK",63,14,17031630500,170316305003017,1158820.84915543,1868105.55473537,41.7938118263,-87.6931506024,"(41.7938118263, -87.6931506024)",61,22248,56,778,8,49,"gagepark",63,"Gage Park",21.8,6.8,80.4,6.8,61.4,5.4,20.8,17.4,40.4,54.1,12014,14
108,"DOMINICK'S # 113/1113",41633,5033,10001,"A","6312 N NAGLE AVE",60646,"NORWOOD PARK",10,41,17031100200,170311002002001,1132586.74877495,1941599.64110181,41.9959852861,-87.7876371171,"(41.9959852861, -87.7876371171)",36,22532,17,657,29,34,"norwoodpark",10,"Norwood Park",10.4,4.9,89.4,8.3,3.4,4.4,5.9,2.3,40.6,13.5,31659,7.3
109,"STRACK & VAN TIL",1798602,308026,65400,"A","2627 N ELSTON AVE",60647,"LOGAN SQUARE",22,1,17031830900,170318309001006,1161027.14811837,1917565.45132527,41.929489274,-87.6836878249,"(41.929489274, -87.6836878249)",23,22535,1,240,41,24,"logansquare",22,"Logan Square",18.2,7.2,78.2,9.4,66.1,4.3,17.2,3.2,26.7,18.5,29026,7.5
110,"CORCORANS PANTRY INC",9412,4333,4200,"B","1105 W BRYN MAWR AVE",60660,"EDGEWATER",77,48,17031030701,170310307011003,1167789.17137233,1937316.92025119,41.9835447852,-87.6582676725,"(41.9835447852, -87.6582676725)",76,22616,15,145,16,40,"edgewater",77,"Edgewater",12.1,7.5,76.1,7.4,15.1,6.9,16.6,3.9,23.4,9,33364,9
111,"JEWEL FOOD STORE #3477",1372,259,17676,"A","4734 N CUMBERLAND AVE",60656,"OHARE",76,36,17031760802,170317608021009,1119277.59100812,1930595.6588696,41.9660114013,-87.8368311691,"(41.9660114013, -87.8368311691)",75,4448,31,130,19,39,"ohare",76,"O'Hare",15.8,3.5,82,5,15.9,2,9.5,1.9,26.5,11,29402,4.7
112,"SUPERMERCADO EL GUERO NO. 8",20973,8662,14000,"A","2101 W CERMAK RD",60608,"LOWER WEST SIDE",31,25,17031841300,170318413001000,1162678.16235076,1889348.68268401,41.8520256918,-87.6784122433,"(41.8520256918, -87.6784122433)",33,14920,43,204,26,8,"lowerwestside",31,"Lower West Side",16.5,4.5,80.8,8.8,49,5.4,27.2,10.4,35.2,44.3,15467,13
113,"3600 COMMISSARY",24279,9830,3800,"B","3600 N LAKE SHORE DR",60613,"LAKE VIEW",6,46,17031060900,170310609004001,1171865.81875039,1924645.03821318,41.9486836744,-87.6436497585,"(41.9486836744, -87.6436497585)",57,21186,53,726,39,37,"lakeview",6,"Lake View",13.5,6.3,79.1,8.1,15.8,2.2,10.5,1.2,16.5,2.9,58227,4.7
114,"LA CIENEGA SUPER FOOD INC",65173,20310,10000,"A","10736 S EWING AVE",60617,"EAST SIDE",52,10,17031520300,170315203003000,1202148.29184445,1834213.5717862,41.6998148465,-87.5354268905,"(41.6998148465, -87.5354268905)",49,21202,25,602,47,47,"eastside",52,"East Side",17.7,6.4,73.3,11,53,3.7,18.7,8.3,42.5,35.5,15347,14.5
115,"MORELIA SUPERMARKET #2, INC.",1648410,298039,12000,"A","4833 W DIVERSEY AVE",60639,"BELMONT CRAGIN",19,31,17031190800,170311908001001,1143539.26426806,1918138.09900426,41.931406291,-87.7479369735,"(41.931406291, -87.7479369735)",19,22615,2,304,17,7,"belmontcragin",19,"Belmont Cragin",20,6.9,74.1,7.6,68.2,5.6,18.6,10,36.9,37,15246,11.5
116,"BURNHAM PLAZA MART",2014232,350131,2950,"B","828 S WABASH AVE",60605,"LOOP",32,2,17031320600,170313206002012,1176878.78743436,1896537.84588021,41.8714441963,-87.6260751303,"(41.8714441963, -87.6260751303)",38,14913,35,368,10,48,"loop",32,"Loop",9.4,5.3,78.2,6.9,1.3,5.7,11.1,2,15.5,3.4,67699,4.2
117,"INTERNATIONAL FOODS NW INC",1129,215,14000,"A","4404 W FULLERTON AVE",60639,"HERMOSA",20,31,17031200200,170312002003012,1146590.13626599,1915632.37300536,41.9244726356,-87.736789505,"(41.9244726356, -87.736789505)",21,22615,2,439,17,7,"hermosa",20,"Hermosa",20.3,6.7,77.5,8.8,69.7,9.3,19.1,8.4,36.3,41.9,15411,12.9
118,"MICHAELS FRESH MARKET",2043177,354856,41000,"A","1300 E 47TH ST",60653,"KENWOOD",39,4,17031390100,170313901001017,1185546.30766008,1874136.30422318,41.8097727266,-87.5949608909,"(41.8097727266, -87.5949608909)",5,4301,36,450,10,1,"kenwood",39,"Kenwood",12.2,11.4,77.6,11.9,25.7,8.9,23.1,2.3,34.2,10.8,37519,11
119,"M & D VARIETY STORE",18355,7524,4500,"B","1300 W 111TH ST",60643,"MORGAN PARK",75,34,17031750100,170317501004020,1169607.66688505,1831203.27460747,41.6923196266,-87.6546632113,"(41.6923196266, -87.6546632113)",74,22212,13,315,22,45,"morganpark",75,"Morgan Park",13.2,10.6,74.5,12.3,46.7,13.1,13.7,0.8,39.4,10.9,26185,14.9
120,"JEWEL FOOD STORE #3344",1192905,259,63407,"A","1220 S ASHLAND AVE",60608,"NEAR WEST SIDE",28,2,17031842900,170318429004020,1165876.73236159,1894558.43469674,41.8662541761,-87.6665241401,"(41.8662541761, -87.6665241401)",29,14920,43,96,23,48,"nearwestside",28,"Near West Side",18.2,9,77.6,10.5,36.7,9.1,21.6,3.8,22.9,11.2,41488,10.7
121,"Three Stars Liquors",1488855,274865,4600,"B","310 N KOSTNER AVE",60624,"WEST GARFIELD PARK",26,28,17031260400,170312604001012,1146960.83950209,1901550.34199703,41.8858229904,-87.7357878114,"(41.8858229904, -87.7357878114)",27,21572,30,732,23,11,"westgarfieldpark",26,"West Garfield Park",20.1,17,71.4,17.5,114.9,19,40.3,8.9,42.5,26.2,10951,25.2
122,"79 FOOD BASKET",1958784,341069,3000,"B","1351 W 79TH ST",60620,"AUBURN GRESHAM",71,21,17031710700,170317107001012,1168478.93809964,1852330.81460644,41.7503211206,-87.6581890529,"(41.7503211206, -87.6581890529)",70,21554,59,575,31,18,"auburngresham",71,"Auburn Gresham",15.1,11.6,71.8,13.9,83.1,15.6,24.5,4.1,42.1,19.5,16022,24.2
123,"JEWEL-OSCO #3632",2037181,259,62349,"A","3630 N SOUTHPORT AVE",60613,"LAKE VIEW",6,44,17031060400,170310604002006,1166281.15075296,1924353.27813455,41.9480045508,-87.6641862307,"(41.9480045508, -87.6641862307)",57,21186,53,724,25,38,"lakeview",6,"Lake View",13.5,6.3,79.1,8.1,15.8,2.2,10.5,1.2,16.5,2.9,58227,4.7
124,"ASHLAND FOOD AND LIQUORS",11636,5463,10001,"A","1554 W 95TH ST",60643,"WASHINGTON HEIGHTS",73,21,17031730201,170317302011018,1167375.75054077,1841756.37259055,41.7213269867,-87.6625336585,"(41.7213269867, -87.6625336585)",72,22212,59,195,13,18,"washingtonheights",73,"Washington Heights",12,19.6,75.4,16.2,65,11.2,15.7,1.1,42.4,15.6,19709,18.3
125,"ROSE-RIDGE FOODS",1145417,216010,3000,"B","10500 S MICHIGAN AVE",60628,"ROSELAND",49,9,17031490902,170314909022043,1178820.31461047,1835321.03970127,41.7034152187,-87.6208096791,"(41.7034152187, -87.6208096791)",45,21861,19,236,43,30,"roseland",49,"Roseland",14.3,12.2,69,12.8,79.7,9.6,19.5,3.1,40.9,17.4,17974,17.8
126,"COTTAGE GROVE FOOD MART",1898994,329883,4000,"B","6307 S COTTAGE GROVE AVE",60637,"WOODLAWN",42,20,17031420800,170314208001004,1182688.79232434,1863317.52091744,41.7801519592,-87.6057775241,"(41.7801519592, -87.6057775241)",9,22260,60,347,4,53,"woodlawn",42,"Woodlawn",15.1,17.4,73.3,16.3,51.1,11.5,28.3,1.8,37.6,17.9,18928,17.3
127,"T & Z MEAT",1974575,343806,3000,"B","3021 N CICERO AVE",60641,"BELMONT CRAGIN",19,31,17031190100,170311901001017,1143886.97870924,1919747.42919214,41.9358159257,-87.7466186972,"(41.9358159257, -87.7466186972)",19,22618,21,460,17,7,"belmontcragin",19,"Belmont Cragin",20,6.9,74.1,7.6,68.2,5.6,18.6,10,36.9,37,15246,11.5
128,"LA LOMA ""CARNICERIA Y TAQUERIA""",49880,17241,4501,"B","2535 N LARAMIE AVE",60639,"BELMONT CRAGIN",19,31,17031190800,170311908004009,1141327.09442153,1916530.52170878,41.9270360931,-87.756106183,"(41.9270360931, -87.756106183)",19,22615,2,304,17,7,"belmontcragin",19,"Belmont Cragin",20,6.9,74.1,7.6,68.2,5.6,18.6,10,36.9,37,15246,11.5
129,"CARNICERIA JIMENEZ #2",48081,16943,19000,"A","3850 W FULLERTON AVE",60647,"LOGAN SQUARE",22,30,17031220701,170312207013015,1150082.91541282,1915713.66766578,41.9246283205,-87.723953321,"(41.9246283205, -87.723953321)",23,22535,1,186,17,27,"logansquare",22,"Logan Square",18.2,7.2,78.2,9.4,66.1,4.3,17.2,3.2,26.7,18.5,29026,7.5
130,"HOA NOM CO",8425,62866,4200,"B","1101 W ARGYLE ST",60640,"UPTOWN",3,48,17031031200,170310312002002,1167937.14205561,1933534.05601817,41.9731612999,-87.6578331796,"(41.9731612999, -87.6578331796)",31,22616,15,634,16,40,"uptown",3,"Uptown",13.1,8.3,77.7,10.3,35.1,6.5,22.7,4.6,22.2,13.6,32355,7.7
131,"ROYLA BLUE FOODS",27007,63611,2500,"B","4359 S CAMPBELL AVE",60632,"BRIGHTON PARK",58,12,17031580700,170315807003013,1160464.17049405,1875452.00404227,41.8139376802,-87.686922014,"(41.8139376802, -87.686922014)",55,22248,56,718,3,29,"brightonpark",58,"Brighton Park",20.6,7.2,82.7,8.3,58.1,5.9,23,13.2,39.8,48.2,13138,11.2
132,"JEWEL FOOD STORE #3057",1400,259,21785,"A","6057 S WESTERN AVE",60636,"CHICAGO LAWN",66,16,17031835000,170318350001001,1161455.11987237,1864207.61992388,41.7830611377,-87.6835988697,"(41.7830611377, -87.6835988697)",64,22257,23,111,2,19,"chicagolawn",66,"Chicago Lawn",20.1,9.4,78.4,10.8,67.4,11.1,22.2,6.5,40,31.6,14405,11.9
133,"QUINTESSENCE",2033012,350756,3000,"B","1532 N PULASKI RD",60651,"HUMBOLDT PARK",23,30,17031230600,170312306001006,1149393.37859127,1910052.78863496,41.909107755,-87.7266341469,"(41.909107755, -87.7266341469)",24,4299,5,286,49,27,"humboldtpark",23,"Humboldt Park",19.2,12.3,70.9,11.7,77.9,9.8,32.6,11.2,38.3,36.8,13391,12.3
134,"CERMAK PRODUCE",1476654,273149,29000,"A","4234 N KEDZIE AVE",60618,"IRVING PARK",16,33,17031160501,170311605011009,1154249.87183809,1928122.47992912,41.9585967247,-87.7083095759,"(41.9585967247, -87.7083095759)",16,21538,39,56,20,2,"irvingpark",16,"Irving Park",15.8,7.7,79.9,10.2,37,5.3,10.8,5.6,31.6,22,26713,10.3
135,"OLD WORLD MARKET",7507,3851,10001,"A","5129 N BROADWAY",60640,"UPTOWN",3,48,17031031200,170310312003004,1167423.68105311,1934373.33401211,41.9754753986,-87.6596970117,"(41.9754753986, -87.6596970117)",31,22616,15,634,16,40,"uptown",3,"Uptown",13.1,8.3,77.7,10.3,35.1,6.5,22.7,4.6,22.2,13.6,32355,7.7
136,"MEHRAB ZABIHA MEAT & TOBACCO",1094121,207539,3000,"B","2445 W DEVON AVE",60659,"WEST RIDGE",2,50,17031020802,170310208024001,1158669.74663337,1942366.00818073,41.9975920168,-87.6916681219,"(41.9975920168, -87.6916681219)",20,4450,50,31,27,42,"westridge",2,"West Ridge",17.3,8.1,71.1,8.3,29.9,5.1,15.1,7,38.3,19.6,21375,7.9
137,"KING FOOD & LIQUOR",40321,2926,3750,"B","6858 S HALSTED ST",60621,"ENGLEWOOD",68,6,17031681100,170316811001011,1172117.49541891,1859139.65089021,41.7689262968,-87.644655997,"(41.7689262968, -87.644655997)",66,21559,11,410,32,31,"englewood",68,"Englewood",20,14.5,69.7,13.1,105.3,13.4,42.2,4.8,43.4,29.4,11993,21.3
138,"PAULINA SUPER MARKET INC",4851,3286,7000,"B","7622 N PAULINA ST",60626,"ROGERS PARK",1,49,17031010100,170310101002010,1163617.23857818,1950601.53916799,42.020087315,-87.6732345632,"(42.020087315, -87.6732345632)",10,21853,9,340,5,3,"rogerspark",1,"Rogers Park",16.4,11,73,11.2,40.8,6.4,22.7,7.9,28.8,18.1,23714,7.5
139,"ALDI FOODS-STORE #27",13986,5273,12300,"A","3363 N MILWAUKEE AVE",60641,"IRVING PARK",16,30,17031161300,170311613002008,1148660.97684323,1922173.95142456,41.9423835134,-87.7290108595,"(41.9423835134, -87.7290108595)",16,22618,21,329,21,27,"irvingpark",16,"Irving Park",15.8,7.7,79.9,10.2,37,5.3,10.8,5.6,31.6,22,26713,10.3
140,"ALDI INC STORE #62",14006,5273,9495,"B","1739 W CERMAK RD",60608,"LOWER WEST SIDE",31,25,17031843200,170318432002043,1164949.34597551,1889411.85236391,41.8521511995,-87.6700746019,"(41.8521511995, -87.6700746019)",33,14920,43,126,26,8,"lowerwestside",31,"Lower West Side",16.5,4.5,80.8,8.8,49,5.4,27.2,10.4,35.2,44.3,15467,13
141,"MY RANCH, INC.",1899688,20694,8500,"B","4650 N SHERIDAN RD",60640,"UPTOWN",3,46,17031830700,170310315011002,1168740.46226787,1931286.88220553,41.9669775683,-87.6549446417,"(41.9669775683, -87.6549446417)",31,22616,15,241,39,37,"uptown",3,"Uptown",13.1,8.3,77.7,10.3,35.1,6.5,22.7,4.6,22.2,13.6,32355,7.7
